tool	url	doi
primerclip	https://github.com/swiftbiosciences/primerclip	--
perl-ms	http://metacpan.org/pod/MS	--
anndata2ri	https://github.com/theislab/anndata2ri	--
cigar	https://github.com/brentp/cigar	--
multivcfanalyzer	https://github.com/alexherbig/MultiVCFAnalyzer	--
mavis	https://github.com/bcgsc/mavis.git	--
jass_preprocessing	http://statistical-genetics.pages.pasteur.fr/jass_preprocessing/	--
dehomopolymerate	https://github.com/tseemann/dehomopolymerate	--
seacr	https://github.com/FredHutch/SEACR	--
cvbio	https://github.com/clintval/cvbio	--
rmetl	https://github.com/tjiangHIT/rMETL	--
req	https://gitlab.pasteur.fr/GIPhy/REQ	--
fastalite	https://github.com/nhoffman/fastalite	--
popscle	https://github.com/statgen/popscle	--
bel-resources	https://github.com/pybel/bel-resources	--
chromatiblock	http://github.com/mjsull/chromatiblock/	--
bwise	https://github.com/Malfoy/BWISE	--
divvier	https://github.com/simonwhelan/Divvier	--
decoypyrat	https://github.com/tdido/DecoyPYrat	--
jpredapi	https://github.com/MoseleyBioinformaticsLab/jpredapi	--
cryfa	https://github.com/smortezah/cryfa	--
count_constant_sites	https://github.com/pvanheus/count_constant_sites	--
jolytree	https://research.pasteur.fr/fr/software/jolytree/	--
fastq-dl	https://github.com/rpetit3/fastq-dl	--
clsify	https://github.com/holtgrewe/clsify	--
knock-knock	https://github.com/jeffhussmann/knock-knock	--
r-eacon	https://github.com/gustaveroussy/EaCoN	--
bam2fasta	https://github.com/czbiohub/bam2fasta	--
borf	https://github.com/betsig/borf	--
hapcut2	https://github.com/vibansal/HapCUT2/	--
tepeaks	https://github.com/mhammell-laboratory/TElocal	--
pb-falcon-phase	https://github.com/PacificBiosciences/pb-falcon-phase	--
piper	https://github.com/databio/pypiper/	--
perl-bio-das	http://metacpan.org/pod/Bio::Das	--
perl-email-simple	https://github.com/rjbs/Email-Simple	--
perl-lockfile-simple	http://metacpan.org/pod/LockFile::Simple	--
perl-util-properties	http://metacpan.org/pod/Util::Properties	--
wade	https://github.com/phac-nml/wade	--
pretextsnapshot	https://github.com/wtsi-hpag/PretextSnapshot	--
pretext-suite	https://github.com/wtsi-hpag/	--
lca	https://github.com/hildebra/LCA/	--
scssim	https://github.com/qasimyu/scssim	--
lyner	https://github.com/tedil/lyner	--
phyphy	https://github.com/sjspielman/phyphy	--
perl-data-predicate	http://metacpan.org/pod/Data::Predicate	--
perl-ensembl-core	https://www.ensembl.org/info/docs/api/index.html	--
perl-ensembl-funcgen	https://www.ensembl.org/info/docs/api/index.html	--
perl-bio-bigfile	https://metacpan.org/pod/Bio::DB::BigFile	--
perl-ensembl-compara	https://www.ensembl.org/info/docs/api/index.html	--
perl-ensembl-genomes	https://www.ensembl.org/info/docs/api/index.html	--
perl-ensembl-io	https://www.ensembl.org/info/docs/api/index.html	--
perl-ensembl-variation	https://www.ensembl.org/info/docs/api/index.html	--
perl-ensembl-api	https://www.ensembl.org/info/docs/api/index.html	--
abritamr	https://github.com/MDU-PHL/abritamr	--
omssa	ftp://ftp.ncbi.nlm.nih.gov/pub/lewisg/omssa/	--
oncogemini	https://github.com/fakedrtom/oncogemini	--
perl-bio-trace-abif	https://metacpan.org/pod/Bio::Trace::ABIF	--
perl-fastx-abi	https://github.com/telatin/FASTX-Abi	--
ncbitk	https://github.com/andrewsanchez/NCBITK	--
hypercluster	https://github.com/liliblu/hypercluster	--
perl-math-matrix	https://metacpan.org/pod/Math::Matrix	--
perl-math-matrixreal	http://metacpan.org/pod/Math::MatrixReal	--
haploconduct	https://github.com/HaploConduct/HaploConduct	--
genefuse	https://github.com/OpenGene/genefuse	--
mutscan	https://github.com/OpenGene/genefuse	--
repaq	https://github.com/OpenGene/repaq	--
shannon_cpp	https://github.com/bx3/shannon_cpp.git	--
pretextgraph	https://github.com/wtsi-hpag/PretextGraph	--
biotdg	https://github.com/biowdl/biotdg	--
tinyalign	https://github.com/marcelm/tinyalign/	--
tesorter	https://github.com/NBISweden/TEsorter	--
sctools	https://github.com/bioinformatics-polito/SCTools	--
vsnp	https://github.com/USDA-VS/vSNP	--
perl-text-csv_xs	https://metacpan.org/pod/Text::CSV_XS	--
locus_processing	https://github.com/LUMC/locus_processing	--
enrichm	https://github.com/geronimp/enrichM	--
perl-metabolomics-fragment-annotation	https://metacpan.org/pod/Metabolomics::Fragment::Annotation	--
genericrepeatfinder	https://github.com/bioinfolabmu/GenericRepeatFinder	--
nthits	https://github.com/bcgsc/ntHits	--
geco2	https://github.com/cobilab/geco2	--
jarvis	https://github.com/cobilab/jarvis	--
conterminator	https://github.com/martin-steinegger/conterminator	--
phylics	https://github.com/bioinformatics-polito/PhyliCS	--
ac	https://github.com/cobilab/ac	--
sicer2	https://pypi.org/project/SICER2/	--
sigmut	https://github.com/lgpdv/sigmut	--
coral	https://github.com/Shao-Group/coral	--
tbl2asn-forever	https://www.ncbi.nlm.nih.gov/genbank/tbl2asn2	--
callstate	https://github.com/LuobinY/Callstate	--
rkp	https://gitlab.com/microbial_genomics/relative-kmer-project	--
riboseqc	https://github.com/ohlerlab/RiboseQC	--
orfquant	https://github.com/ohlerlab/ORFquant	--
perl-gd-svg	http://metacpan.org/pod/GD::SVG	--
scran-cli	https://github.com/ebi-gene-expression-group/scran-cli	--
biom-format	http://biom-format.org/	--
arrow	https://pypi.python.org/packages/source/a/arrow/arrow-0.7.0.tar.gz	--
avro	http://avro.apache.org	--
blinker	https://github.com/jek/blinker	--
colormap	https://colormap.readthedocs.io/	--
expat	https://downloads.sourceforge.net/project/expat/expat/2.1.0/expat-2.1.0.tar.gz	--
flask-sqlalchemy	https://pypi.python.org/packages/source/F/Flask-SQLAlchemy/Flask-SQLAlchemy-2.1.tar.gz	--
functools32	https://pypi.python.org/packages/source/f/functools32/functools32-3.2.3-2.tar.gz	--
gdal	ftp://ftp.remotesensing.org/gdal/gdal-1.9.2.tar.gz	--
httplib2	https://pypi.python.org/packages/source/h/httplib2/httplib2-0.9.2.tar.gz	--
jmespath	https://pypi.python.org/packages/source/j/jmespath/jmespath-0.9.0.tar.gz	--
pandoc	http://pandoc.org/	--
perl-biox-workflow	https://cpan.metacpan.org/authors/id/J/JI/JILLROWE/BioX-Workflow-1.10.tar.gz	--
perl-hpc-runner-mce	https://cpan.metacpan.org/authors/id/J/JI/JILLROWE/HPC-Runner-MCE-2.41.tar.gz	--
perl-hpc-runner-pbs	https://cpan.metacpan.org/authors/id/J/JI/JILLROWE/HPC-Runner-PBS-0.12.tar.gz	--
perl-hpc-runner-slurm	https://cpan.metacpan.org/authors/id/J/JI/JILLROWE/HPC-Runner-Slurm-2.58.tar.gz	--
pyvcf	https://pypi.python.org/pypi/PyVCF	--
r-batch	Not available	--
rdflib-jsonld	https://github.com/RDFLib/rdflib-jsonld	--
r-rmarkdown	https://cran.r-project.org/web/packages/rmarkdown/index.html	--
sed	Not available	--
xopen	https://github.com/marcelm/xopen	--
boutroslabplottinggeneral	http://bpg.oicr.on.ca/API/BoutrosLab.plotting.general/5.3.4/index.html	--
tantan	http://www.cbrc.jp/tantan/	--
r-bioverbs	https://bioverbs.acidgenomics.com/	--
r-transformer	https://transformer.acidgenomics.com/	--
r-brio	https://brio.acidgenomics.com/	--
r-momr	https://CRAN.R-project.org/package=momr	--
perl-string-escape	http://metacpan.org/pod/String::Escape	--
perl-data-compare	http://metacpan.org/pod/Data::Compare	--
perl-data-match	http://metacpan.org/pod/Data::Match	--
bioconductor-idmappingretrieval	https://bioconductor.org/packages/3.9/bioc/html/IdMappingRetrieval.html	--
r-ldrtools	https://CRAN.R-project.org/package=LDRTools	--
bioconductor-flowqb	https://bioconductor.org/packages/3.9/bioc/html/flowQB.html	--
bioconductor-idmappinganalysis	https://bioconductor.org/packages/3.9/bioc/html/IdMappingAnalysis.html	--
spoa	https://github.com/rvaser/spoa	--
r-ampliconduo	https://cran.r-project.org/package=AmpliconDuo	--
pytest-workflow	https://github.com/LUMC/pytest-workflow	--
bioconductor-ampliqueso	https://bioconductor.org/packages/3.8/bioc/html/ampliQueso.html	--
r-disco	https://CRAN.R-project.org/package=disco	--
perl-test-lectrotest	http://metacpan.org/pod/Test::LectroTest	--
perl-statistics-caseresampling	https://metacpan.org/pod/Statistics::CaseResampling	--
perl-prefork	https://github.com/karenetheridge/prefork	--
perl-number-witherror	http://metacpan.org/pod/Number::WithError	--
perl-moosex-object-pluggable	https://github.com/moose/MooseX-Object-Pluggable	--
perl-devel-checkos	http://metacpan.org/pod/Devel::CheckOS	--
perl-dumbbench	https://github.com/briandfoy/dumbbench	--
perl-biosails	https://github.com/biosails/BioSAILs	--
perl-archive-tar-wrapper	http://metacpan.org/pod/Archive::Tar::Wrapper	--
perl-escape-houdini	https://metacpan.org/pod/Escape::Houdini	--
kipoi-conda	https://github.com/kipoi/kipoi	--
perl-text-levenshteinxs	https://metacpan.org/pod/Text::LevenshteinXS	--
r-mmod	https://github.com/dwinter/mmod	--
bioconductor-mlm4omics	https://bioconductor.org/packages/3.9/bioc/html/mlm4omics.html	--
r-freerange	https://freerange.acidgenomics.com/	--
ncbi-amr	https://github.com/ncbi/amr	--
openjdk	https://openjdk.java.net/	--
pyiron	https://github.com/pyiron/pyiron	--
perl-http-tiny	https://github.com/chansen/p5-http-tiny	--
graph-boink	https://github.com/camillescott/boink	--
array-as-vcf	https://github.com/LUMC/array-as-vcf	--
mwga-utils	https://github.com/RomainFeron/mgwa_utils	--
nseg	https://github.com/jebrosen/nseg	--
bolt	https://github.com/sakkayaphab/bolt	--
pbmarkdup	https://github.com/PacificBiosciences/pbbioconda	--
libis_moabs	https://github.com/Dangertrip/LiBis	--
pgx-pipe-helper	https://github.com/lumc/pgx-pipe-helper	--
diapysef	https://github.com/Roestlab/dia-pasef	--
kinamine_y_shaker	https://github.com/LaurieParkerLab/KinamineY-shaker	--
perl-io-null	http://metacpan.org/pod/IO::Null	--
perl-yaml-pp	http://metacpan.org/pod/YAML::PP	--
diffutils	https://www.gnu.org/software/diffutils/	--
pmdtools	https://github.com/pontussk/PMDtools	--
ctseq	https://github.com/ryanhmiller/ctseq	--
variantbreak	https://github.com/cytham/variantbreak	--
metabinkit	https://github.com/envmetagen/metabinkit	--
artic-porechop	https://github.com/artic-network/Porechop	--
tendo	https://github.com/phom9/tendo	--
dgenies	http://dgenies.toulouse.inra.fr	--
krakentools	https://github.com/jenniferlu717/KrakenTools	--
cath-tools	https://github.com/UCLOrengoGroup/cath-tools	--
bioconductor-mafh5.gnomad.r3.0.grch38	https://bioconductor.org/packages/3.12/data/annotation/html/MafH5.gnomAD.r3.0.GRCh38.html	--
bioconductor-mafdb.gnomad.r3.0.grch38	https://bioconductor.org/packages/3.12/data/annotation/html/MafDb.gnomAD.r3.0.GRCh38.html	--
bioconductor-optimalflow	http://www.bioconductor.org/packages/release/bioc/html/optimalFlow.html	--
ena-upload-cli	https://github.com/usegalaxy-eu/ena-upload-cli	--
seq2science	https://vanheeringen-lab.github.io/seq2science	--
cdk-inchi-to-svg	https://github.com/ipb-halle/cdk-inchi-to-svg	--
pytaxonkit	https://github.com/bioforensics/pytaxonkit/	--
galaxy-workflow-executor	https://github.com/ebi-gene-expression-group/galaxy-workflow-executor	--
r-dimsum	https://github.com/lehner-lab/DiMSum	--
lrez	https://github.com/flegeai/LRez	--
sequnwinder	http://mahonylab.org/software/sequnwinder/	--
psascan	https://www.cs.helsinki.fi/group/pads/pSAscan.html	--
libgenome	http://darlinglab.org/mauve/	--
k8	https://github.com/attractivechaos/k8	--
atlas-data-import	https://github.com/ebi-gene-expression-group/atlas-data-import	--
gmgc-mapper	https://github.com/BigDataBiology/GMGC-mapper	--
aletsch	https://github.com/Shao-Group/aletsch	--
r-tidyr	https://cran.r-project.org/package=tidyr	--
r-tidyverse	https://github.com/tidyverse/tidyverse	--
snakefmt	https://github.com/snakemake/snakefmt	--
beepmod	https://github.com/WGLab/DeepMod	--
pyrodigal	https://github.com/althonos/pyrodigal	--
isonclust2	https://github.com/nanoporetech/isonclust2	--
mtglink	https://github.com/anne-gcd/MTG-Link	--
ssuissero	https://github.com/jimmyliu1326/SsuisSero	--
cyushuffle	https://github.com/guma44/ushuffle	--
mimseq	https://github.com/nedialkova-lab/mim-tRNAseq	--
biobb_ml	https://github.com/bioexcel/biobb_ml	--
bram	https://github.com/shafferm/DRAM/	--
rgccacmd	https://CRAN.R-project.org/package=RGCCA	--
tbox-scan	https://tbdb.io/	--
irissv	https://github.com/mkirsche/Iris	--
jasminesv	https://github.com/mkirsche/Jasmine	--
bwa-mem2	https://github.com/bwa-mem2/bwa-mem2	--
oncopipe	https://github.com/LCR-BCCRC/lcr-modules	--
vembrane	https://github.com/vembrane/vembrane	--
bioconda2biocontainer	https://github.com/BioContainers/bioconda2biocontainer	--
chisel	https://github.com/raphael-group/chisel	--
hpsuissero	https://github.com/jimmyliu1326/HpsuisSero	--
cellrank-krylov	https://github.com/theislab/cellrank	--
r-tmae	https://github.com/mumichae/tMAE	--
wbuild	https://github.com/gagneurlab/wBuild	--
autoclassweb	https://github.com/pierrepo/autoclassweb	--
beepgoplus	http://deepgoplus.bio2vec.net/	--
gwas-fasp	https://www.cog-genomics.org/plink2	--
bioconductor-mafdb.gnomad.r2.1.grch38	https://bioconductor.org/packages/3.12/data/annotation/html/MafDb.gnomAD.r2.1.GRCh38.html	--
bioconductor-meat	https://bioconductor.org/packages/3.12/bioc/html/MEAT.html	--
chexalign	https://github.com/seqcode/chexalign	--
buplomap	Not available	--
centrifuge-core	https://github.com/infphilo/centrifuge	--
smaca	https://github.com/babelomics/SMAca	--
hifiasm	https://github.com/chhylp123/hifiasm	--
yak	MIT	--
bna_features_viewer	https://github.com/Edinburgh-Genome-Foundry/DnaFeaturesViewer	--
pileuppy	https://gitlab.com/tprodanov/pileuppy	--
opentargets-urlzsource	https://github.com/opentargets/urlzsource	--
seqscreen	https://gitlab.com/treangenlab/seqscreen/-/wikis/home	--
opentargets-validator	https://github.com/opentargets/validator	--
fastg2protlib	https://github.com/galaxyproteomics/fastg2protlib	--
catch_chimera	https://science.sckcen.be/en/Institutes/EHS/MCB/MIC/Bioinformatics/CATCh	--
galaxyxml	https://github.com/hexylena/galaxyxml/	--
hmftools-isofox	https://github.com/hartwigmedical/hmftools/tree/master/isofox	--
hmftools-gripss	https://github.com/hartwigmedical/hmftools/tree/master/gripss	--
isaac4	https://github.com/Illumina/Isaac4	--
pydp	https://github.com/Roth-Lab/pydp/	--
keggcharter	https://github.com/iquasere/KEGGCharter	--
nemo-age	https://bitbucket.org/ecoevo/nemo-age-release	--
argparse2tool	https://github.com/erasche/argparse2tool	--
wlogdate	https://github.com/uym2/wLogDate	--
trycycler	https://github.com/rrwick/Trycycler	--
harmonypy	https://github.com/slowkow/harmonypy	--
jcast	https://github.com/ed-lau/jcast	--
r-harmony	https://github.com/immunogenomics/harmony	--
prinseq-plus-plus	https://github.com/Adrian-Cantu/PRINSEQ-plus-plus	--
mosca	https://github.com/iquasere/MOSCA	--
stringdecomposer	https://github.com/ablab/stringdecomposer	--
cluster_vcf_records	https://github.com/iqbal-lab-org/cluster_vcf_records	--
varifier	https://github.com/iqbal-lab-org/varifier	--
zga	https://github.com/laxeye/zga	--
omero-py	https://www.openmicroscopy.org/	--
artic-tools	https://github.com/will-rowe/artic-tools	--
mnnpy	http://github.com/chriscainx/mnnpy	--
genomic_regions	https://github.com/vaquerizaslab/genomic_regions	--
fastsimbac	https://bitbucket.org/nicofmay/fastsimbac/	--
coconet-binning	https://github.com/Puumanamana/CoCoNet	--
bfast_qc	https://dfast.nig.ac.jp	--
pydownsampler	https://github.com/LindoNkambule/pydownsampler	--
ymp	https://github.com/epruesse/ymp	--
grafimo	https://github.com/pinellolab/GRAFIMO	--
bioinfokit	https://reneshbedre.github.io/blog/howtoinstall.html	--
igblast-parser	https://github.com/aerijman/igblast-parser	--
plink2	https://www.cog-genomics.org/plink2	--
flippyr	https://github.com/BEFH/flippyr	--
hamip	https://github.com/lijinbio/HaMiP	--
beepnog	https://github.com/univieCUBE/deepnog	--
badread	https://github.com/rrwick/Badread	--
necat	https://github.com/xiaochuanle/NECAT	--
scvi-tools	https://github.com/YosefLab/scvi-tools	--
perbase	https://github.com/sstadick/perbase	--
pan-plaster	https://gitlab.com/treangenlab/plaster	--
bioconductor-meskit	https://bioconductor.org/packages/3.12/bioc/html/MesKit.html	--
itolparser	https://github.com/boasvdp/itolparser	--
psm_fragments	https://github.com/galaxyproteomics/psm_fragments	--
eigenstratdatabasetools	https://github.com/TCLamnidis/EigenStratDatabaseTools	--
debarcer	https://github.com/oicr-gsi/debarcer	--
ope	https://github.com/camillescott/ope	--
pyspoa	https://github.com/nanoporetech/pyspoa	--
mmult	https://github.com/lijinbio/MMULT	--
seqiolib	https://github.com/visze/seqiolib	--
chembl_structure_pipeline	https://github.com/chembl/ChEMBL_Structure_Pipeline	--
pbaa	https://github.com/PacificBiosciences/pbAA	--
cryptogenotyper	https://github.com/phac-nml/CryptoGenotyper	--
lumpy-sv-minimal	https://github.com/arq5x/lumpy-sv	--
ncbi-vdb-py	https://github.com/ncbi/ncbi-vdb	--
papaa	https://github.com/nvk747/papaa	--
bligand2	Not available	--
scepia	https://github.com/vanheeringen-lab/scepia	--
samwell	https://github.com/myriad-opensource/samwell	--
pyhalcyon	https://pypi.org/project/pyhalcyon	--
gofasta	https://github.com/cov-ert/gofasta	--
gargammel-slim	https://github.com/grenaud/gargammel	--
idemux	https://github.com/lexogen-tools/idemux	--
lukasa	https://github.com/pvanheus/lukasa	--
porfast	https://github.com/telatin/porfast	--
r-viscorvar	https://gitlab.com/bilille/viscorvar	--
md-cogent	https://github.com/Magdoll/Cogent	--
fanc	https://github.com/vaquerizaslab/fanc	--
ggcaller	https://github.com/samhorsfield96/ggCaller	--
gunc	https://github.com/grp-bork/gunc	--
metapi	https://github.com/ohmeta/metapi	--
sat-bsa	https://github.com/SegawaTenta/Sat-BSA	--
snakelines	https://github.com/jbudis/snakelines	--
perl-sort-mergesort	http://metacpan.org/pod/Sort::MergeSort	--
unitem	https://github.com/dparks1134/UniteM	--
cliquesnv	https://github.com/vtsyvina/CliqueSNV	--
kb-python	https://github.com/pachterlab/kb_python	--
fates-emerald	https://github.com/NordicESMhub/ctsm/tree/fates_emerald_api	--
cellprofiler-core	https://github.com/CellProfiler/core	--
snakemake-wrapper-utils	https://github.com/snakemake/snakemake-wrapper-utils	--
libmaus2	https://gitlab.com/german.tischler/libmaus2	--
scramble	https://github.com/GeneDx/scramble	--
