profbval	6007	nucleic-acids,biology,debug-symbols,Sequence Alignment,Protein Structure
profisis	6017	Amino Acids,Binding Sites,Computer Simulation,Models, Chemical,Models, Molecular,Pattern Recognition, Automated,Protein Binding,Protein Interaction Mapping,Proteins,Sequence Analysis, Protein,Protein interactions
profnet-bval	6043	Sequence Alignment,Protein Structure
profnet-chop	6054	Sequence Alignment,Protein Structure
profnet-con	6047	Sequence Alignment,Protein Structure
profnet-isis	6048	Sequence Alignment,Protein Structure
profnet-md	6027	Sequence Alignment,Protein Structure
profnet-norsnet	6013	Sequence Alignment,Protein Structure
profnet-prof	6031	Sequence Alignment,Protein Structure
profnet-snapfun	6058	Sequence Alignment,Protein Structure
profphd	6041	Sequence Alignment,Protein Structure
profphd-net	6010	Sequence Alignment,Protein Structure
profphd-utils	6030	
proftmb	6055	Bacterial Proteins,Genome, Bacterial,Gram-Negative Bacteria,Internet,Markov Chains,Membrane Proteins,Protein Structure, Secondary,Proteomics,Sequence Analysis, Protein,User-Computer Interface,Structure prediction,Membrane and lipoproteins,Sequence Alignment,Protein Structure
progressivecactus	45	Genomics
progressivemauve	18245	Gene Rearrangement,Genome, Bacterial,Models, Theoretical,Sequence Alignment,Genomics
prokaryote	3047	Cell Count,Colony Count, Microbial,Cytological Techniques,Image Processing, Computer-Assisted,Saccharomyces cerevisiae,Tissue Array Analysis,Wound Healing
prokka	1187690	Genome, Bacterial,Genomics,Molecular Sequence Annotation,Sequence Analysis, DNA,Model organisms,Virology,Proteomics,Peptides,Metagenome
pronto	396084	
proot	2404	
prophane	1015	
prophasm	13809	Metagenome
prophex	18039	
prophyle	995047	Genomics,Metagenomics
prosampler	2557	Binding Sites,Chromatin Immunoprecipitation,Chromatin Immunoprecipitation Sequencing,ChIP-seq,Transcription factors and regulatory sites
prosic	26760	
prosolo	72339	Genetics,Genomics
proteinortho	667796	Base Sequence,Databases, Genetic,Genomics,Phylogeny,Sequence Alignment,Clustering,Ortholog
proteinprophet	1555	proteomics,Amino Acid Sequence,Humans,Mass Spectrometry,Models, Statistical,Molecular Sequence Data,Peptides,Proteins,Proteomics,Proteomics experiment,Statistics and probability
proteowizard	8892	proteomics,Humans,Mass Spectrometry,Proteome,Proteomics,Proteomics experiment,Mass spectrometry
protk	4788	Proteomics,Genomics,Peptides
protmapper	1901	Ortholog
protrac	12058	
prottest	6045	Amino Acid Sequence,Amino Acid Substitution,Amino Acids,Computer Graphics,Computer Simulation,DNA Mutational Analysis,Evolution, Molecular,Humans,Internet,Models, Genetic,Models, Molecular,Molecular Sequence Data,Mutagenesis, Site-Directed,Phylogeny,Proteins,Sequence Analysis, Protein,Structure-Activity Relationship,User-Computer Interface,Small molecules,Phylogenetics,Experimental design and studies
psascan	2000	
psass	1236	Genomics
pscan-chip	6017	Animals,Binding Sites,CCAAT-Binding Factor,Cell Line,Chromatin Immunoprecipitation,DNA,DNA-Binding Proteins,Embryonic Stem Cells,High-Throughput Nucleotide Sequencing,Humans,Internet,K562 Cells,Mice,Nucleotide Motifs,STAT3 Transcription Factor,Sequence Analysis, DNA,Transcription Factors,ChiP,Transcription,ChIP-seq
pscan-chip-data	6019	
pscan-tfbs	6013	
psiclass	97	
psm_fragments	1885	Proteomics,Peptides
psortb	6013	Archaea,Archaeal Proteins,Bacteria,Bacterial Proteins,Proteomics,Sequence Analysis, Protein,Sequences,Proteins,Plant
ptrimmer	6032	High-Throughput Nucleotide Sequencing,Humans,Sequence Analysis, DNA
pubchempy	394265	
pubmlst_client	755	
pulchra	82	
pullseq	26218	
pureclip	85982	Binding Sites,High-Throughput Nucleotide Sequencing,Markov Chains,Nucleotide Motifs,RNA,RNA-Binding Proteins,Reproducibility of Results,Sequence Analysis, RNA,Computational Biology
purge_haplotigs	24692	
purple-bio	909	
pvacseq	23798	
pvrg-jpeg	6085	c,commandline,program
pwiz	23	Proteomics,Mass spectrometry
pwiz-i-agree-to-the-vendor-licenses	26	Proteomics
py-graphviz	10666	
py2bit	753629	
py2neo	101621	
pyaavf	1658	
pyalveo	42700	
pyaml	1063796	
pyani	139140	Clustering,Sequence Alignment
pyasn1-modules	409772	
pyasp	23124	
pyasr	239	Phylogenetics,Genetics,Genomics
pybamparser	7341	
pybamtools	17868	
pybda	921	Automation,Computational Biology,Computing Methodologies,HeLa Cells,Humans,Image Processing, Computer-Assisted,Machine Learning,Clustering
pybedgraph	54990	Chromatin,Genome,Genomics,High-Throughput Nucleotide Sequencing
pybedtools	5057928	Animals,Computational Biology,Genomics,Molecular Sequence Annotation
pybedtools-bin	6025	
pybel	86799	Alzheimer Disease,Humans,Metabolic Networks and Pathways,Models, Biological,Programming Languages,Signal Transduction,Computational Biology,Data integration and warehousing,Gene expression,Molecular interactions, pathways and networks
pybigwig	6119114	
pybiomart	1471	
pychopper	13923	RNA-Seq,Transcriptomics,Sequence Alignment,Transcriptome
pycli	27141	
pyclone	702	Bayes Theorem,Databases, Genetic,Genome, Human,Humans,Mutation,Neoplasms,User-Computer Interface,Whole Genome Sequencing,Clustering
pycluster	74024	Clustering,Gene Expression,Transcriptomics
pycodestyle	556796	
pycoqc	79460	
pycorrfit	6035	graphical,x11,program
pycsg	12062	
pydemult	18278	
pydna	82190	Molecular biology,DNA,PCR experiment,Sequence assembly
pydnase	37032	
pydoe	61906	
pydotplus	222902	
pydownsampler	588	Sequence Alignment
pydp	729	Clustering
pydpi	699	Binding Sites,Biological Products,Computational Biology,Databases, Chemical,Databases, Pharmaceutical,Drug Design,Drug Discovery,Drugs, Investigational,Humans,Ligands,Prescription Drugs,Protein Binding,Proteins,Research Design
pyega3	69882	
pyensembl	190617	
pyexcelerator	9141	
pyfaidx	3307204	Sequence analysis,Genomics
pyfasta	20808	Sequence analysis
pyfastaq	61712	Genomics
pyfastx	177816	
pyfiglet	122917	
pyflow	6039	
pygenometracks	671598	
pygmes	3274	
pygraphviz	72277	
pygresql	40574	
pygtftk	203976	Genomics,RNA-Seq,Transcriptomics
pygvcf2coverage	625	
pyhalcyon	564	
pyhashxx	44254	
pyimagingmspec	12347	Proteomics,Mass spectrometry
pyimzml	49699	Proteomics,Mass spectrometry
pyinotify	65592	
pyiron	82290	
pylca	716	
pylibseq	217508	Genomics
pyliftover	62699	
pyloh	46106	Breast Neoplasms,Chromosome Mapping,Computational Biology,DNA Copy Number Variations,Genome, Human,High-Throughput Nucleotide Sequencing,Humans,Loss of Heterozygosity,Models, Statistical,Neoplasms,Ploidies,Oncology,DNA,DNA polymorphism,Whole genome sequencing,Genomics
pylprotpredictor	1361	
pymisc-utils	32746	
pymix	5560	
pymol-jupiter	37	proteomics
pymot	7668	
pymummer	200679	
pymvpa	136260	Adult,Brain Mapping,Functional Neuroimaging,Humans,Image Processing, Computer-Assisted,Models, Neurological,Neurons,Photic Stimulation,Temporal Lobe,Visual Cortex,Visual Perception
pymzml	778641	Data Compression,Mass Spectrometry,Proteomics,Proteomics experiment,Mass spectrometry
pynacl	19818	
pynast	106137	Databases, Genetic,Sequence Alignment,Sequence Analysis, RNA,User-Computer Interface
pynnotator	3933	Animals,Base Sequence,Biological Evolution,DNA, Mitochondrial,Databases, Genetic,Genetic Variation,Haplotypes,Humans,Molecular Sequence Data,Mutation,Neanderthals,Phylogeny,Genomics,Genetics
pyomero-upload	6919	
pyomo	8583	
pyopenms	113985	Proteomics,Mass spectrometry,Proteomics experiment,Protein modifications,Metabolomics
pyopt	2864	
pypairs	4768	RNA-Seq,Transcriptomics
pypeflow	129106	Clustering
pypgatk	662	Proteomics,Genomics,Peptides,Protein Sequences
pypiper	10772	
pypore	73728	Genome,High-Throughput Nucleotide Sequencing,Nanopore Sequencing,Nanopores,Sequence Analysis, DNA,Genomics
pyprophet	40172	Computer Simulation,Data Interpretation, Statistical,High-Throughput Screening Assays,Mass Spectrometry,Models, Statistical,Peptide Mapping,Proteins,Reproducibility of Results,Sensitivity and Specificity,Sequence Analysis, Protein,Proteomics
pyqi	206960	
pyquant-ms	23980	Proteomics
pyquery	4130	
pyrad	9189	Cluster Analysis,Genetic Loci,High-Throughput Nucleotide Sequencing,Phylogeny,Sequence Analysis, DNA,Phylogenetics,Sequence assembly,Sequence analysis
pyranges	1089301	Computational Biology,Gene Library,Genome,Genomics
pyrle	193886	
pyrodigal	8266	Metagenome
pyrpipe	629	RNA-Seq,Transcriptomics
pysam	83323458	Base Sequence,Genome,Genomics,Molecular Sequence Data,Sequence Alignment,Sequence Analysis, DNA,Computational Biology,Sequencing,Mapping
pysam-tests	6026	Sequence Alignment
pysamstats	340883	Statistics and probability,Sequencing,Sequence Alignment
pyscaf	7788	
pyscanfcs	6039	
pyseer	240151	Bacteria,Genetic Association Studies,Models, Statistical,Computational Biology,GWAS study,Literature and language,Genotype and phenotype
pysftp	755470	
pyslim	6921	
pysnptools	10996	
pyspoa	3840	
pysradb	149502	Databases, Factual,High-Throughput Nucleotide Sequencing,Metadata,Reproducibility of Results,Sequencing,Gene transcripts,Bioinformatics,RNA-Seq,Transcriptomics
pysvg	4489	
pysvmlight	7219	
pytabix	3052355	
pytables	2651613	
pytaxonkit	1288	
pyteomics	340868	Proteomics,Chromatography, Liquid,Data Mining,Databases, Protein,Internet,Reproducibility of Results,Mass Spectrometry,Proteomics experiment
pytest-cov	2754909	
pytest-marks	23454	
pytest-mock	712657	
pytest-mpl	230500	
pytest-timeout	124730	
pytest-workflow	12390	
pytest-xdist	994216	
pythomics	30793	Proteomics,Genomics,Transcriptomics
python	201773189	
python-avro	24	
python-ball	11	
python-ballview	12	
python-bioext	64168	
python-bioformats	1786	Cell Count,Colony Count, Microbial,Cytological Techniques,Image Processing, Computer-Assisted,Saccharomyces cerevisiae,Tissue Array Analysis,Wound Healing
python-biom-format	17	Genomics,Metagenomics,Metagenome
python-biopython	10	Computational Biology,Databases, Factual,Internet,Programming Languages,Bioinformatics,Data management,Software engineering,Computational biology,Genomics,Phylogenetics,Genetics
python-biopython-sql	26	Computational Biology,Databases, Factual,Internet,Programming Languages,Bioinformatics,Data management,Software engineering,Computational biology,Genomics,Phylogenetics,Genetics
python-burrito	10	Microbial ecology,Genomics,Taxonomy,Data visualisation
python-bz2file	26	
python-casmoothing	11	
python-chado	325593	
python-clips	11	
python-cluster	57302	Clustering
python-cobra	12	Genomics,Metabolic Networks and Pathways,Models, Biological,Programming Languages
python-cobra-data	12	Genomics,Metabolic Networks and Pathways,Models, Biological,Programming Languages
python-cogent	18	
python-consensuscore	225369	
python-consensuscore2	24433	
python-corepywrap	11	
python-csb	25	Animals,Computational Biology,DNA,Humans,Programming Languages,Proteins
python-cutadapt	25	
python-dateutil	32515110	
python-dendropy	13	Phylogenetics,Genetics,Genomics
python-dictobj	10	
python-edlib	520636	Sequence Analysis, DNA,Sequence Alignment
python-eel	3412	
python-fakemp	31901	
python-fast5	26	
python-fastcluster	24	Clustering
python-fitbit	12	
python-freecontact	12	Sequence Alignment
python-gdcm	26	
python-goenrichment	696	
python-hivclustering	111691	Clustering
python-hl7	18	
python-hppy	31468	
python-htsget	2147	
python-hyphy-python	179739	Computer Simulation,Evolution, Molecular,Models, Genetic,Phylogeny,Sequence Alignment,Sequence Analysis, Protein,User-Computer Interface
python-igraph	3374649	
python-intervaltree	12812	
python-intervaltree-bio	10	
python-kineticstools	26	
python-levenshtein	971676	
python-libsbml	91166	Computer Simulation,Ecosystem,Humans,Models, Biological,Programming Languages,Systems Biology
python-magic	7002	
python-mailund-newick	5540	
python-matplotlib-venn	27	
python-mia	11	
python-mne	22	
python-msgpack	66718	
python-multipletau	19	
python-newick	45734	
python-odil	25	
python-omero	676086	
python-openslide	10	
python-pbalign	25	
python-pbbanana	21	
python-pbcommand	21	
python-pbconsensuscore	25	
python-pbcore	27	
python-pbgenomicconsensus	22	
python-pbsuite-utils	26	
python-pyfaidx	17	Genomics
python-pysam	17	
python-pysam-tests	22	Sequence Alignment
python-pyvcf	11	
python-qcli	26	
python-rdflib-jsonld	18	
python-rnacentral	702	
python-schema-salad	15	
python-screed	12	
python-sortedcontainers	12625	
python-sqlsoup	21	
python-tifffile	20	Molecular Dynamics
python-tripal	140824	Computational Biology,Data Mining,Database Management Systems,Databases, Genetic,Genome,Internet,Genomics,Genetics
python-visionegg	11	
python-vtk-dicom	27	
python-vtkgdcm	23	
python-weblogo	27628	
python-wget	18376	
python-xopen	26	
python3-avro	18	
python3-biom-format	10	Genomics,Metagenomics,Metagenome
python3-biopython	14	Computational Biology,Databases, Factual,Internet,Programming Languages,Bioinformatics,Data management,Software engineering,Computational biology,Genomics,Phylogenetics,Genetics
python3-biopython-sql	28	Computational Biology,Databases, Factual,Internet,Programming Languages,Bioinformatics,Data management,Software engineering,Computational biology,Genomics,Phylogenetics,Genetics
python3-burrito	11	Microbial ecology,Genomics,Taxonomy,Data visualisation
python3-bz2file	22	
python3-cobra	11	Genomics,Metabolic Networks and Pathways,Models, Biological,Programming Languages
python3-csb	25	Animals,Computational Biology,DNA,Humans,Programming Languages,Proteins
python3-cutadapt	36	
python3-dendropy	14	Phylogenetics,Genetics,Genomics
python3-dictobj	11	
python3-fast5	22	
python3-fastcluster	23	Clustering
python3-hl7	25	
python3-intervaltree-bio	11	
python3-matplotlib-venn	24	
python3-mia	16	
python3-multipletau	20	
python3-openslide	20	
python3-pbconsensuscore	29	
python3-pyfaidx	13	Genomics
python3-pymummer	11	
python3-pysam	18	
python3-pyvcf	11	
python3-rdflib-jsonld	21	
python3-screed	12	
python3-skbio	28	
python3-sphinxcontrib.autoprogram	11	
python3-sqlsoup	20	
python3-typed-ast	26	
python3-xopen	26	
pythonnet	3117	
pythonpy	61191	
pytriangle	47803	
pyvcf	245785	
pyvolve	51401	Amino Acid Sequence,Animals,Base Sequence,Computer Simulation,Genomics,Humans,Markov Chains,Models, Genetic,Phylogeny,Sequence analysis,Phylogenetics,Machine learning
pywdl	18789	
pyx	23001	
qax	1757	
qcat	6379	
qcli	332609	
qcumber	9807	
qfilt	6173	
qgrs-cpp	3470	Alternative Splicing,Animals,Base Sequence,Conserved Sequence,Evolution, Molecular,G-Quadruplexes,Humans,Nucleotide Motifs,Phylogeny,Sequence Analysis, DNA,Genomics,Genetics
qhull	45048	
qiime	339129	Animals,Feces,Humans,Mice,RNA, Ribosomal, 16S,Sequence Analysis, RNA,Twins, Dizygotic,Twins, Monozygotic,Biology
qiime-default-reference	105790	
qiimetomaaslin	5123	Metagenome
qorts	48306	RNA-Seq,Gene Expression,Transcriptomics
qrisk2	6050	medicine,graphical,x11,program,checking,application,Adult,Aged,Cardiovascular Diseases,Comorbidity,Female,Humans,Male,Middle Aged,Models, Statistical,Population Surveillance,Risk,Risk Assessment,Risk Factors
qsignature	37545	Genomics
qsopt-ex	6040	
qtip	21487	Genomics,Genetic variation
qtlseq	5788	Chromosome Mapping,DNA, Plant,Genome, Plant,Oryza,Phenotype,Polymorphism, Single Nucleotide,Quantitative Trait Loci,Sequence Alignment
qtltools	6033	Chromosome Mapping,Genome, Human,Genome-Wide Association Study,Genotype,High-Throughput Nucleotide Sequencing,Humans,Phenotype,Polymorphism, Single Nucleotide,Quality Control,Quantitative Trait Loci,Population genetics,Genetic variation,Gene expression
qtltools-example	6056	
quake	16833	DNA, Bacterial,Escherichia coli,Genome, Human,Humans,Likelihood Functions,Models, Biological,Polymorphism, Single Nucleotide,Sequence Alignment,Sequence Analysis, DNA,Computational Biology,Genomics,Sequencing,Statistics and probability,Sequence analysis
qualimap	424660	Genomics,High-Throughput Nucleotide Sequencing,Humans,Quality Control,Sequence Alignment,Data quality management
qualitymetrics	81	Metabolomics
quantiprot	647	Amino Acids,Cluster Analysis,Humans,Proteins,Sequence Analysis, Protein,Sequence analysis,Protein sites, features and motifs
quantwiz-iq	1244	Proteomics
quasildr	630	Clustering,Gene Expression,Transcriptomics
quasirecomb	685	Genetic Variation,Genome, Viral,HIV,HIV Infections,High-Throughput Nucleotide Sequencing,Humans,Markov Chains,Phylogeny,Point Mutation,Recombination, Genetic,Selection, Genetic,env Gene Products, Human Immunodeficiency Virus,Machine learning,RNA,Virology,Genetics,Sequencing,Genomics
quasitools	587321	Virology,Small molecules,Sequencing
quast	777605	Animals,Chromosome Mapping,Contig Mapping,Escherichia coli,Genome,Genomic Structural Variation,Genomics,Humans,Quality Control,Sequence Alignment,Sequence Analysis, DNA,Sequence assembly,Metagenome
query_phenomizer	15338	
quickmerge	1380	Animals,Computational Biology,Drosophila melanogaster,Gene Library,Genetic Variation,Genome, Insect,Genome, Mitochondrial,Genomics,High-Throughput Nucleotide Sequencing,Molecular Sequence Annotation,Sequence Analysis, DNA
quicksect	182517	
quicktree	20791	Database Management Systems,Databases, Protein,Evolution, Molecular,HIV Envelope Protein gp120,Humans,Phylogeny,Quality Control,Sensitivity and Specificity,Sequence Alignment,Sequence Analysis, Protein
quip	707	Data Compression,High-Throughput Nucleotide Sequencing,Probability,Data management
quorum	17139	Animals,Computational Biology,Genome,Genomics,High-Throughput Nucleotide Sequencing,Humans,Sequence Analysis, DNA
r	212	Mathematics,Data architecture, analysis and design,Statistics and probability,Clustering
r-abind	7758	
r-acidbase	23274	
r-acidgenerics	13982	Genomics
r-acidgenomes	6	
r-acidplots	20575	
r-acidplyr	6	
r-ada	42442	
r-ade4	54363	
r-adegenet	39801	
r-adephylo	24205	Phylogenetics,Genetics,Genomics
